id,text,split
1463229930439778306,bwhahahahahahahahaha grabe kana mamii yana labyu talaga,"[0.0, 0.5714285714285714, 0.42857142857142855]"
1463229908134469634,ang smooth ng dalawang linggo ko feeling ko may mali talaga eh,"[0.25, 0.6666666666666666, 0.08333333333333333]"
1463229893773168640,aagahan ko na talaga pag quota,"[0.16666666666666666, 0.6666666666666666, 0.16666666666666666]"
1463229874433183748,wala wala na talaga,"[0.0, 1.0, 0.0]"
1463229848889950214,hahaha tska kung fake talaga yun una sa lahat di yun tatanggapin ng pdea bobo ampota ginaya mo pa sila sainyo djk lang,"[0.043478260869565216, 0.5217391304347826, 0.391304347826087]"
1463229810855985153,bye parang kilala mo talaga ako ang galimg mo manghula,"[0.1, 0.6, 0.3]"
1463229787984433153,ok real na talaga goodnight,"[0.2, 0.4, 0.4]"
1463248129839419395,ayy parang tanga yuns,"[0.0, 0.5, 0.5]"
1463247975128322049,usto ko nung sg ng svt puta kaso kelangan ko mag ipon ng para sa enha oks na ko sa tingi sa svt sige mahal ko naman kayo eh,"[0.06896551724137931, 0.5862068965517241, 0.3448275862068966]"
1463247967196835845,parang mali order nung posts ni jongin hahahah gagalet na nanaman yan,"[0.08333333333333333, 0.5, 0.4166666666666667]"
1463247863434002433,kapag premiered kasi parang wala teh,"[0.16666666666666666, 0.6666666666666666, 0.16666666666666666]"
1463247750137475075,ate elli parang awa nandito lang ako,"[0.0, 0.7142857142857143, 0.2857142857142857]"
1463247726653542404,oo nga parang ang bibilis talaga mata ng mga pinoy hahaahahah,"[0.0, 0.9090909090909091, 0.09090909090909091]"
1463247568565981184,parang tanga hahahahaha,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463247550954180611,imagine having to work your fucking ass off to provide for your family to the point of not even having time to rest tapos sasabihan ka lang na walang time para sa pamilya ha ha ha,"[0.75, 0.2222222222222222, 0.027777777777777776]"
1463247521396887556,parang trip kona ren mag alaga ng isda,"[0.25, 0.625, 0.125]"
1463247495044100096,parang ready naman na ako magka jowa chariz,"[0.125, 0.625, 0.25]"
1463247473938292737,parang inamin na magnanakaw sila kasi nga nag react agad sila,"[0.18181818181818182, 0.8181818181818182, 0.0]"
1463247469999886336,tangi nang yan parang naka aircon ngayon samin ah sa sobrang lameg,"[0.08333333333333333, 0.5, 0.4166666666666667]"
1463247427893293058,bakit parang kabilis ng november bago lng man ako nag 18 ba baket mag 19 na naman ako shuta hahahahahahha,"[0.1, 0.5, 0.4]"
1463247405629853696,bat parang di ako napapagod kakatapos ko lang magrind tapos gagu tinapos ko na din thesis namin,"[0.0, 0.47058823529411764, 0.47058823529411764]"
1463247312583794689,andami kong mali now sa work sobrang nakaka sad parang ang lala sinasabe ko nalang sa sarili ko na di naman ako nakaranas ng ganito may ibang tao din na mas malala pa at alam ko na ginagawa ko naman best ko para mag improve pero nalulungkot at nadodown padin ako,"[0.11764705882352941, 0.6274509803921569, 0.23529411764705882]"
1463247283491725314,murang laptop para sa mga estudyante andito na,"[0.125, 0.625, 0.25]"
1463247121142845444,di naman sa dinedemonyo ko mga kaibigan ko ano pero parang ganon na nga lt 33,"[0.0, 0.625, 0.25]"
1463247065765462019,yung cp mo na parang pc,"[0.0, 0.5, 0.5]"
1463246967136342018,malakomg tulong to para sa kapatid ko,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463246910609707009,kapatid kong g8 gising na ngayon at nagr review na para sa exam mamaya tapos ako eh gumagawa na ng assessment,"[0.19047619047619047, 0.6190476190476191, 0.19047619047619047]"
1463246882785087488,para sa mga nag sasabing selfish ako kung totoo man yun sana wala nako now bata palang ako naisip kona lumayas at mag pakamatay dahil sa sama ng loob ko sa mga taong nakapaligid sakin pero iniisip ko sila kaya diko wnawakasan buhay ko,"[0.09090909090909091, 0.7272727272727273, 0.18181818181818182]"
1463246813117386754,and ende ako mag pay og 125 para sa sf sa isa ka paper not today brenda,"[0.4117647058823529, 0.29411764705882354, 0.29411764705882354]"
1463246774521319430,sa buong buhay ko parang wala man lang akong nagawang tama,"[0.0, 0.7272727272727273, 0.2727272727272727]"
1463246762345304066,hala parang gusto k to hqhqhqhaahah,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463246754715869187,kakalungkot lang kasi tngina bat parang may nag iba,"[0.1111111111111111, 0.4444444444444444, 0.4444444444444444]"
1463246751196860419,i mean some people are claiming na drug test results can look as plain as that pero parang ang off pa rin ng formatting eh i remember years ago when i got a drug test for employment and lol the format looked better than this sjagshhahsh,"[0.782608695652174, 0.13043478260869565, 0.08695652173913043]"
1463246712017850368,parang milano lang nung 1st set lol,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]"
1463246711690711040,gagoo mas lt pag tagalog parang tropa lang kausap hahahaah,"[0.0, 0.6, 0.4]"
1463246695400050691,baka naman pwede nyo narin gawin ang mag pa iq test para sa mga kakandidato na pagka presidente ng pilipinas para nman hindi na humantong sa kahihiyan pag dating sa presidential debate,"[0.09375, 0.65625, 0.25]"
1463246675628068866,parang lumandi lang ako sa cisterna this set gago,"[0.2222222222222222, 0.7777777777777778, 0.0]"
1463246607659405314,isa palang dito yung post niya ngayon 9 na parang di na okay puso ko charr hahaha,"[0.11764705882352941, 0.6470588235294118, 0.17647058823529413]"
1463246606711476237,tayo ang para sa isa t isa,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463246476440526852,parang nagiging bente nalang wankey ngayon ah,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463246446631686145,parang ang sarap gumala,"[0.0, 1.0, 0.0]"
1463246405980409858,sheesh body clock ko parang tanga parang ako,"[0.25, 0.625, 0.125]"
1463246370152673286,at kung hindi ko pinakilala limang lalaking yun sa nanay ko hindi sana narinig ng nanay ko yang big boi throwing three stacks na yan edi sana hindi ako gumagastos para sa iba t ibang lalaki ngayon maliban sa limang lalaki ko it s now 5 9 23,"[0.22916666666666666, 0.6041666666666666, 0.16666666666666666]"
1463246354004676611,parang mag 5sets pa ata to jusko,"[0.2857142857142857, 0.2857142857142857, 0.42857142857142855]"
1463246211062779905,spent 5 hours para sa 20 minute work tf is wrong with me,"[0.6153846153846154, 0.07692307692307693, 0.3076923076923077]"
1463246188958810116,parang ayoko na uli magbasa ng kahit anong au haha gusto ko nang saksakin sunod sunod na heartbreak to ah,"[0.15, 0.6, 0.25]"
1463246174257745920,super aliw talaga me sa magic chess ang satisfying kasi panoorin yung laban lalo na pag nananalo ka pero pag natatalo parang ang sarap manapak gt,"[0.19230769230769232, 0.7307692307692307, 0.07692307692307693]"
1463246171971801088,mahal q jowa ko pero nakaka miss yung crush phase na parang sasabog dibdib mo pag kaharap mo crush mu,"[0.25, 0.55, 0.2]"
1463246116309270528,walang limang daang taon ng biyaya kung walang limang daang taon ng sakripisyo ngayong ika 24 ng nobyembre tayo y makiisa sa pagdiriwang ng banal na eukaristiya para sa mga kristiyanong pinag uusig red wednesday,"[0.05714285714285714, 0.7142857142857143, 0.22857142857142856]"
1463246082356305923,parang bet ko yung chill with soft rap ulit gaya sa missing baby brightgulf andami nang gumagawa ng paraan baka sign na to besties,"[0.3333333333333333, 0.5416666666666666, 0.125]"
1463245875380064257,sana may special place in hell para sa mga taong kusang nanlilinlang ng kapwa,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]"
1463245848746229763,are you from philippines if yes baka kasi sa 25 nov pa talaga tayo parang sa korea pa nag start,"[0.35, 0.4, 0.25]"
1463245829393694721,bakit parang nilalayo saken yung saya hahahahahahaha morning,"[0.125, 0.5, 0.375]"
1463245818844962824,biggest flex ko siguro ever since na naging kpop fan ako never ako nag drag pababa ng kahit anong group para sa favs ko,"[0.375, 0.4583333333333333, 0.16666666666666666]"
1463245740080128000,parang may pagkasame lng naman kasabot kog visaya pero magsalito d gaano trying hard,"[0.21428571428571427, 0.42857142857142855, 0.35714285714285715]"
1463245736481640449,kaya minsan kapag nagkakaroon ng argue iniisip ko na agad yung mga ginagawa mo feeling ko kasi nadadagan ko pa problema mo pero parang ganon nga,"[0.07692307692307693, 0.6153846153846154, 0.3076923076923077]"
1463245529563877381,buti pa panaginip ko parang ganun parin sana mamaya ulit,"[0.0, 0.8, 0.2]"
1463245520902627329,ayarn yung mga mata ni szwarc gagi parang hinihila ako,"[0.0, 0.7, 0.3]"
1463245458948558850,hoy natawa ako sa name ng isang naglike ng comment k parang shiniship kmi ni ano hshshshhahahahaha,"[0.17647058823529413, 0.47058823529411764, 0.29411764705882354]"
1463245306435305475,bakit ang corny comedian na pala sya at nag iba na ba ng color si picachu parang kayo dilaw dati ngayon pink na hays parang batibot lang ang datingan,"[0.20689655172413793, 0.5862068965517241, 0.20689655172413793]"
1463245293588152323,hindi kasi yung dating nya sakin yung parang hot werewolf na nasa human form nila hahahah shuta arthur pwede bang pasali sa pack,"[0.2608695652173913, 0.43478260869565216, 0.30434782608695654]"
1463245210603831296,putangina nagpuyat ako para sa angst sana sinaksak nyo na lang ako,"[0.08333333333333333, 0.75, 0.16666666666666666]"
1463245161191067648,parang gusto ko nalang ubusin leave ko,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463245065611255808,kung san pako magaling andming question now sa utak ko san bako talaga san bako magaling nakatapos naman ako bat parang biglang nawala path ko or maybe i was to expose sa social media people in soc meds are too far from my situation right now,"[0.45652173913043476, 0.43478260869565216, 0.10869565217391304]"
1463245002138693633,lovely garfield,"[0.5, 0.0, 0.5]"
1463244938460626948,oi kyle karon ra ko ka dungog mag bisaya na tuloy tuloy grabe sarap mo pakinggan parang mas matanda ka pa kay anji nice kylito,"[0.12, 0.56, 0.32]"
1463244895909515271,tila lobong nabitawan parang aming pag angat,"[0.0, 0.7142857142857143, 0.2857142857142857]"
1463244877261459457,pag ako di nagising para sa klase ko mamaya blaming u meralco wala pa kong tulog bwiset,"[0.11764705882352941, 0.5882352941176471, 0.23529411764705882]"
1463244863957135360,buti nalang di ko inabangan yung announcement nakakainis yung grammys parang iisang artist lang nino nominate sa lahat,"[0.1111111111111111, 0.6666666666666666, 0.16666666666666666]"
1463244799767564288,parang anghel naman kung matulog tong isa kala mo talaga inosente hmp,"[0.0, 0.75, 0.25]"
1463244716984586240,bat yung ilong ko sa picture namin ni mozzy parang yung nose emoji hahqhqhahahahahha,"[0.21428571428571427, 0.5714285714285714, 0.21428571428571427]"
1463244706192576516,when i broke the news to you parang di ka naman masaya,"[0.5833333333333334, 0.3333333333333333, 0.0]"
1463244643634540547,parang fb ni kyle yung fb ko lagi nalang siya laman,"[0.0, 0.7272727272727273, 0.2727272727272727]"
1463244643232059397,guyssss parang aleian na ang mananalo sa dating nila ahhhh so xcited namn,"[0.07692307692307693, 0.46153846153846156, 0.46153846153846156]"
1463244605596471296,nag release ng teaser para sa best selling adult fiction novel and a future blockbuster hit sa big screen,"[0.7368421052631579, 0.15789473684210525, 0.10526315789473684]"
1463244593508589588,sinuman ang susuportahan ng bawat isa kailangan itong igalang at irespeto sa huli mahal na inang bayan pa rin ang dapat isipin huwag na magbatuhan ng putik sa isa t isa ilatag na lang ang mga plataporma para sa ikauunlad ng pilipinas,"[0.023809523809523808, 0.8095238095238095, 0.16666666666666666]"
1463244548524548101,same yung akala mo things are getting better then may ganito pala ang shakit lang sakit i love kyji both parang pagwala isa di complete,"[0.4, 0.36, 0.2]"
1463244503234400256,parang mga gago tngina,"[0.0, 0.75, 0.25]"
1463244464944599043,lakas mag puyat parang hindi ko 2nd dose mamaya ha,"[0.2, 0.6, 0.2]"
1463244440865165313,kung hindi ko narinig cover ng limang lalaki ng sorry sorry naega meonjeo nuni busyeo sumi makhyeo naega michyeo baby na yan di ko sana narinig ang baybeeehh nege banhaebeorin naege wae irae na yan edi sana hindi ako gumagastos para sa mga lalaking yun ngayon,"[0.08695652173913043, 0.5217391304347826, 0.3695652173913043]"
1463244426692620290,parang tanga k haneul,"[0.25, 0.5, 0.25]"
1463244396241907716,parang ewan kayoooo magulo kayo bente times huhy,"[0.125, 0.625, 0.25]"
1463244284757364736,hala uy bat parang same kami lagi ng ginagawa,"[0.1111111111111111, 0.5555555555555556, 0.3333333333333333]"
1463244277039833108,grabe tong palabas nato hindi dahil namamangha ako but because im so disappointed gosh parang tinapak tapakan mental health ko dito akala ko ba pagpapakatotoo ang essence ng show nato i cant continue watching anji and kd suffer in that hell protect kyji at all cost,"[0.43478260869565216, 0.32608695652173914, 0.2391304347826087]"
1463244264721108994,hay buhay ang parang life nakakahinga while breathing,"[0.5, 0.5, 0.0]"
1463244213575766016,hahahahah tangina parang masusuka ako na ewan,"[0.0, 0.7142857142857143, 0.2857142857142857]"
1463244165550993410,bat naman bigla na lang ako natulog ng maaga parang tanga nman beh,"[0.0, 0.7692307692307693, 0.23076923076923078]"
1463244102783303681,gumising ng maaga para sa pancit canton,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463244068666822657,parang ayoko na lang tanggapin mga bigay mo,"[0.0, 0.75, 0.25]"
1463243753741701121,bakit parang werewolf character tong si szwarc adjkdfk,"[0.25, 0.25, 0.5]"
1463243678319714309,parang gusto ko na tuloy maaga matulog tas ganto oras gising,"[0.0, 0.7272727272727273, 0.2727272727272727]"
1463243509469614084,mehn kinikilig ako isang potchi para sa mga taong sawi,"[0.0, 0.6, 0.4]"
1463243470131236865,parang di naman hahahahahahah,"[0.0, 0.5, 0.25]"
1463243286647345166,serena est indo para s paula,"[0.3333333333333333, 0.16666666666666666, 0.5]"
1463243275276414978,yung red panda sumthn parang pag bagong taon ko lang keri bumili kase may napamaskuhan hahaha,"[0.125, 0.5, 0.375]"
1463243188400173056,parang trip ko sa sea side mamaya huh walang tulugan,"[0.4, 0.6, 0.0]"
1463243147379556352,unlike doc nung prelims na nag all nighter ako read schwartz transes plus samplex pa tapos parang 11 lang ata ako non tho siguro factor na rin yung nasa adjustment period pa hehe,"[0.36363636363636365, 0.3939393939393939, 0.24242424242424243]"
1463243034179497990,kinginang tulog yan parang power nap,"[0.3333333333333333, 0.5, 0.16666666666666666]"
1463242943238606852,oo parang ako lang yan sa kpop idols eh inspiring siya huh hahahhahahah,"[0.3076923076923077, 0.46153846153846156, 0.23076923076923078]"
1463242921461702658,lah parang zeddddd,"[0.0, 0.3333333333333333, 0.6666666666666666]"
1463242686089994244,thank you po thank u din po sa freebies di umuwi sakin si wendy kusa pero dahil sa freebies nyo ay parang umuwi na din hahahhaha,"[0.23076923076923078, 0.5, 0.23076923076923078]"
1463242684286472195,try ko nga makapag ipon starting today hanggang 27 ng december para sa bday ko oh sa mababait jan beke nemen gcash 09569414312 thank you labyu,"[0.23076923076923078, 0.4230769230769231, 0.34615384615384615]"
1463242615772483590,parang mag shift lang din ako yawa di makatulog amp hahahaha,"[0.2727272727272727, 0.36363636363636365, 0.2727272727272727]"
1463242596575186946,swak to na ulam para sa mga nauuhaw at nagugutom na kumare,"[0.08333333333333333, 0.5833333333333334, 0.3333333333333333]"
1463242582922727424,parang mb si szwarc nung olympics,"[0.0, 0.3333333333333333, 0.6666666666666666]"
1463242534990319621,okay lang parang kagat lang ng dinosaur,"[0.2857142857142857, 0.7142857142857143, 0.0]"
1463242514467475456,ok lang parang kagat lang naman ng dinasour hehe ano ba kayo ok lang ako,"[0.0, 0.6, 0.3333333333333333]"
1463242503851687936,nak kyutan ako sa relationship namin ni j parang socmed au bffs laging magkasigawan lakas ng trip ang cute,"[0.21052631578947367, 0.47368421052631576, 0.3157894736842105]"
1463242488852803593,hahahaha potangina parang tanga naman nag like ng vid na yun sorry aken,"[0.23076923076923078, 0.46153846153846156, 0.3076923076923077]"
1463242411958685699,parang,"[0.0, 1.0, 0.0]"
1463242379624734723,parang ako sa suntory vs vc hahahahahahahaahahhahaha,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]"
1463242292429393920,piano parang gusto pa ata pumalag for paris 2024 hahahaha,"[0.2, 0.4, 0.4]"
1463242270228959234,parang gusto ko magdabog,"[0.0, 0.75, 0.25]"
1463242243553128450,para sa ekonomiya ng esbi at pepsi,"[0.0, 0.42857142857142855, 0.5714285714285714]"
1463241881777696771,i was okay pero parang masisick ako today hahahahaha shet,"[0.4, 0.3, 0.3]"
1463241879781208066,deserve mo to umorder ka din beh akala ko ba after payday lang mag sb bakit parang araw araw na,"[0.25, 0.55, 0.2]"
1463241857903722496,may tamang oras para sa lahat,"[0.0, 0.5, 0.5]"
1463241840673574922,parang dalagitang may dalaw malabong hindi magkaron,"[0.0, 0.5714285714285714, 0.42857142857142855]"
1463241827042177026,bestfriend my favorite sana all may bestfriend na tulad nyo ano man ang kahantungan ang importante sa akin yung andyan kayo para sa isa t isa yung mananatili kayo na masaya hindi man magkasama,"[0.11764705882352941, 0.5588235294117647, 0.29411764705882354]"
1463241630270427141,parang gusto kong i try mag axie budget nalang kolang,"[0.4, 0.4, 0.2]"
1463241609269899264,rinig niyo ba parang may nagcrack oo may nagcrack nga puso ata yun ni lovelyn kawawa naman,"[0.0, 0.5294117647058824, 0.47058823529411764]"
1463241590969757696,nakakagulat ka naman authornim wala pa kong tulog kakabasa ng nito hahahahaha pero ayurn nga uhm parang si jeongwoo yung ano manly instead of haruto if you get what i mean hahahaha pero i don t know pooo sino ba talaga sa dalawa btw naaaliw ako sa story mo po hihihi,"[0.2549019607843137, 0.47058823529411764, 0.2549019607843137]"
1463241589061349380,potangenang twitter to kada open ko may message isa tas wala naman parang tanga ampota,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]"
1463241482794459136,ewan ko pero bakit parang dahan dahan napapalapit na ako,"[0.0, 1.0, 0.0]"
1463241409129959426,basta parang kay itachi na,"[0.0, 0.8, 0.2]"
1463241376573771780,grabe sigaw ng cisterna ha parang wala nang bukas,"[0.1111111111111111, 0.8888888888888888, 0.0]"
1463241222353391623,parang wala maxiado queenta sinabi ko pero ayon,"[0.0, 0.875, 0.125]"
1463241209754046464,hindi masakit promise parang kinagat ka lang ng aso,"[0.1111111111111111, 0.7777777777777778, 0.1111111111111111]"
1463241201310572546,parang ang sarap mag patangay sa alon,"[0.14285714285714285, 0.8571428571428571, 0.0]"
1463241127385964547,hahahahahahhaa lt 3 jaehyun basang sisiw sparks parang fireworks,"[0.3333333333333333, 0.2222222222222222, 0.4444444444444444]"
1463240966505373696,parang kyot ng pfp ko dito hmmm palitan ko din kaya sa fb q,"[0.07142857142857142, 0.5714285714285714, 0.35714285714285715]"
1463240944048754689,parang ang sarap mandilig hahaha,"[0.0, 0.6, 0.4]"
1463240883868893187,sinaraduhan kami pinto parang di kafamilya e,"[0.14285714285714285, 0.2857142857142857, 0.42857142857142855]"
1463240874834665472,hope they somehow feel warm hahaha kahit gusto ko malamig parang hindi ko keri yung ganun kalamig,"[0.29411764705882354, 0.47058823529411764, 0.23529411764705882]"
1463240872389005313,di ko rin alam parang gusto na kita pakasalan,"[0.0, 0.7777777777777778, 0.1111111111111111]"
1463240824565551104,para sa pinto alangan namang gagamitin ko yun pang linis,"[0.1, 0.5, 0.4]"
1463240821537341442,parang dati lang hindi tayo nagaaral ah,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463240705552240641,i can t sleep lt need ko pa magising ng 6 para sa performance ng enha tas may pasok pa ako ng 9 gt lt,"[0.36, 0.32, 0.32]"
1463240670827712515,hello po goodnight na mee hahahahahaha here bebe mo para sa tulog mo latur,"[0.21428571428571427, 0.35714285714285715, 0.42857142857142855]"
1463240575876952065,parang gagi nang sstalk lang naman ako kinikilig ako bkit feel ko kavc kita whshdhwhahah help omg,"[0.11764705882352941, 0.47058823529411764, 0.4117647058823529]"
1463240461464702979,cute nung mic parang kakanta yung mga coach ahahshahahah,"[0.3333333333333333, 0.5555555555555556, 0.1111111111111111]"
1463240388123058182,kapit lang para sa enha,"[0.0, 0.6, 0.4]"
1463240266303737857,antagal mag pasko handa na ako gumastos para sa photocards,"[0.1, 0.6, 0.3]"
1463240144383787008,parang gusto ko magtago sa lahat,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463240099542409218,mamaaaa parang ngayon palang hihimatayin na koooo,"[0.0, 0.7142857142857143, 0.2857142857142857]"
1463240086540013568,parang wala ako sa sarili,"[0.0, 1.0, 0.0]"
1463240013861122050,boom panes gamitin niyo yang pick up lines para sa mga crush niyo ang totorpe niyo diba hahahahhahaha jk lang bitaw nalingaw ko sa mga question aning sa summative maong napa tweet ko,"[0.2727272727272727, 0.48484848484848486, 0.24242424242424243]"
1463239927932411908,kuenen parang kunin pero jeje skjzjskzms,"[0.0, 0.5, 0.5]"
1463239853156405251,highlighted pa nga sa 1st ever christmas song na hindi ko mafeel ang christmas spirit at parang pang mahal na araw ang tono,"[0.21739130434782608, 0.6086956521739131, 0.17391304347826086]"
1463239840191893509,wehhh nukabah hindi nakamamatay ang inggit noh kasi kung ganun sana wala nang bashers ang kathniel pero tama ka ganyan sila noh mananahimik tapos may pasabog na gaya neto i m sure nagkikita naman pero parang miss na miss pa rin ang isa t isa these 2 talaga,"[0.125, 0.625, 0.25]"
1463239742645227520,nov 20 2021 dapat makikipag okay na eh ready na lahat ready na ako ulit pero noong makita ko sa wallet nya bigla akong nanlumo and noong nov 16 lang naganap ba t parang bumalik lahat ng sakit,"[0.15789473684210525, 0.5526315789473685, 0.2894736842105263]"
1463239589783810048,last exam na sana today parang sasakitin na ako kapag may nag announce pa,"[0.35714285714285715, 0.5, 0.14285714285714285]"
1463239478848331776,free ba ang rai streaming parang ustoh q itry minsan,"[0.3, 0.4, 0.3]"
1463239471403442178,bt parang ako pa mali,"[0.0, 0.6, 0.4]"
1463239457629687808,parang hindi mo gawain dati to ha ano ka hahahahah 5 or 6 kana nga natutulog e wow ha bago payan sayo,"[0.36363636363636365, 0.36363636363636365, 0.22727272727272727]"
1463239425710641157,ang puso ko parang salamin y n bakit kahit ilang beses mong basagin pagtinignan mo nandun ka parin,"[0.1111111111111111, 0.7222222222222222, 0.16666666666666666]"
1463239368114511872,sirang sira na body clock ko pero okay lang para sa enha,"[0.25, 0.5, 0.25]"
1463239361328140292,happy birthday ate grateful po ako sa lord para sa buhay mo more blessings and life po sana po mag enjoy ka kasama kami saranghae lt 33,"[0.37037037037037035, 0.4074074074074074, 0.2222222222222222]"
1463239292566716419,parang gusto ko tuloy short hair kase boyish ko tignan,"[0.3, 0.4, 0.3]"
1463239249642151936,bakit yung mga panahong inilaan ko sa mga taong puro trauma lang dulot sakin bakit di ko nalang inilaan yun para sa pangarap ko,"[0.041666666666666664, 0.7916666666666666, 0.125]"
1463239249264726017,tell me something i should say,"[0.8333333333333334, 0.0, 0.16666666666666666]"
1463239174501253120,kleo jade torres pronounced as kliyo elie s bestfriend mahilig sa kape one call away parang charlie puth,"[0.3888888888888889, 0.2777777777777778, 0.3333333333333333]"
1463239152300744707,ok lng kahit matambakan ako sa mga modules ko kahit hulahulaan ko nalang yon gora na yon basta makapagipon ako para sa bday wish ko kay aeko,"[0.14814814814814814, 0.7037037037037037, 0.14814814814814814]"
1463239049603256325,sino ba nanggugulo if si bbm tinutukoy mo name something that he did bakit nasabi mong nanggugulo pa,"[0.3333333333333333, 0.3888888888888889, 0.2777777777777778]"
1463239018905157635,grabe epekto ng kape di lang 6 hrs parang aabot 6days,"[0.18181818181818182, 0.5454545454545454, 0.18181818181818182]"
1463239008448778245,parang kahapon lang no ng tayo y magkasama,"[0.25, 0.75, 0.0]"
1463238985543675906,parang ako pa may kasalanan ah hahahaha,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]"
1463238943160225797,wow parang walang klase mamaya katerin ah,"[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]"
1463238912436944899,wahahahahaha parang alam mona yun,"[0.0, 0.6, 0.4]"
1463238860725313539,sa lahat kasi ng nag advice kanina parang si kyle lang nakakaintindi sa kyji protect kyji at all cost,"[0.2631578947368421, 0.47368421052631576, 0.2631578947368421]"
1463238830345969665,andito si ms para sa inyo,"[0.16666666666666666, 0.5, 0.3333333333333333]"
1463238783298641927,the first lady of the philippines atty louise araneta marcos the true beauty and brains magtulungan po taung mga solid bbm na matupad ang kanilang hangarin para sa ating bayan let s bring back marcos united loyalistdds,"[0.43243243243243246, 0.2702702702702703, 0.2972972972972973]"
1463238748599029760,bakit naman ako magrereview para sa recit sa p e mamaya char,"[0.25, 0.5, 0.25]"
1463238714260267008,ano nangyayare sa inyo yung pancit nyo sa chowking parang instant noodles yung honey beef nyo ang tabang tapos ito hilaw naman,"[0.18181818181818182, 0.6818181818181818, 0.09090909090909091]"
1463238689731932160,yeh bat parang mas ok pakingan unta tanan kaysa sana ol,"[0.0, 0.36363636363636365, 0.6363636363636364]"
1463238684749099009,pag ako nainis bibili talaga ako ng bagong sim para sa free shipping na yan,"[0.2, 0.6666666666666666, 0.13333333333333333]"
1463238592298426371,potanginaaa skdhdkdjd gagawa kami ng video para sa pusang galang finnish skdhdksjdks,"[0.08333333333333333, 0.4166666666666667, 0.5]"
1463238438715412480,hmm parang sa a bs lang nman yung toxic lt culture sa g ma kasi malaya yung artists nila to work with other actors di sila itinatali sa iisang lt lang khit nga mgjowa di necessary to work with each other,"[0.3902439024390244, 0.34146341463414637, 0.21951219512195122]"
1463238345199271938,ayan ha parang walang pasok mamaya kung magpuyat,"[0.125, 0.875, 0.0]"
1463238282121125888,nag research kaba hindi kase makakuda ka e he gave face shields face mask at ibang kailangan ng mga frontliners hindi lng isang hospital yan even in visayas and mindanao nakaw do you have evidence ilang korte nb ang isinampa sknila may napatunayan ba,"[0.3409090909090909, 0.4090909090909091, 0.25]"
1463238222364831746,parang may nadislocate na eme sa braso ko mali yung pagbangon q,"[0.08333333333333333, 0.6666666666666666, 0.25]"
1463238185870585856,don t be parang kagat lng yan ng aso just kidding,"[0.36363636363636365, 0.36363636363636365, 0.2727272727272727]"
1463238143340167178,start ko kaya 2022 ko para sa pamilya goal at careee life ko iwas na sa toxic kapagod e hays,"[0.25, 0.5, 0.25]"
1463238098981036033,ok na yun haha cute nung pfp q parang chat heads na tuloy haha,"[0.2857142857142857, 0.35714285714285715, 0.35714285714285715]"
1463238011974402049,parang gusto ko nalang maging hatdog,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463237973424570375,tangna sana next year dikana gnyan katoxic tanga uso magbaba ng pride tangna mo ikaw na nga may atraso saken pero pinalagpas ko nalang pero yawa ka pangit sa gnyan ayaw magbaba ng pride parang gago lang tignan natin kung may makakausap kapa samin magtotropa,"[0.08888888888888889, 0.6222222222222222, 0.28888888888888886]"
1463237943011999744,kapag walang classmate parang wala akong dahilan para galingan,"[0.1111111111111111, 0.6666666666666666, 0.2222222222222222]"
1463237914297454593,parang gusto ko den ng aquarium amp fishes suggest kayo if tilapia or bangus ung pwedeng ulam pag petsa de peligro,"[0.3333333333333333, 0.38095238095238093, 0.2857142857142857]"
1463237861159751683,ang cute ng bata parang siya lt 3,"[0.25, 0.625, 0.125]"
1463237858374815745,parang fb na pfp q haha,"[0.16666666666666666, 0.3333333333333333, 0.5]"
1463237838405734402,parang naaalala ko sunric sa manga na to hhhhhh shabu,"[0.2, 0.5, 0.3]"
1463237836497297409,parang kinilig din ako sancha,"[0.0, 0.4, 0.6]"
1463237737306226690,song na para sa alarm ko is next level wala lang,"[0.45454545454545453, 0.45454545454545453, 0.09090909090909091]"
1463237646612762627,may klase pa ako beh pero para sa enhypen sige go lang,"[0.08333333333333333, 0.4166666666666667, 0.5]"
1463237625045676034,maalala ko lang sabi ni dara never nya ipiflex yung jowa nya so it means ndi yung mga taong naiisip ko baka yung mamang tahimik lang ever since at naka date nya 10 years ago sa may han river jusko parang naiimagine ko na sana sya na nga,"[0.20833333333333334, 0.4583333333333333, 0.3333333333333333]"
1463237613507133443,parang di ko kaya ngayon hshs,"[0.0, 0.6666666666666666, 0.16666666666666666]"
