id,split
1463080857137139714,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463080761544765441,"(0.6, 0.2, 0.2)"
1463080489485365248,"(0.631578947368421, 0.18421052631578946, 0.18421052631578946)"
1463080459550617601,"(0.2, 0.4, 0.4)"
1463080178704257026,"(0.125, 0.5, 0.375)"
1463079998944776196,"(0.1111111111111111, 0.5555555555555556, 0.2777777777777778)"
1463079811832852480,"(0.11764705882352941, 0.47058823529411764, 0.4117647058823529)"
1463079802387136518,"(0.23529411764705882, 0.6470588235294118, 0.11764705882352941)"
1463079662033129472,"(0.0, 0.5, 0.5)"
1463079608857759744,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463079532424949764,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463079404049895424,"(0.7446808510638298, 0.14893617021276595, 0.10638297872340426)"
1463079259858092037,"(0.35, 0.45, 0.2)"
1463248094208966663,"(0.14285714285714285, 0.14285714285714285, 0.5714285714285714)"
1463248082187915268,"(0.11764705882352941, 0.7647058823529411, 0.11764705882352941)"
1463248082032680963,"(0.0, 0.625, 0.375)"
1463248059182116868,"(0.13333333333333333, 0.7333333333333333, 0.13333333333333333)"
1463248038764302338,"(0.25, 0.375, 0.375)"
1463248031835324418,"(0.17142857142857143, 0.6285714285714286, 0.2)"
1463248025657257987,"(0.045454545454545456, 0.6818181818181818, 0.2727272727272727)"
1463248012956684290,"(0.5263157894736842, 0.3157894736842105, 0.15789473684210525)"
1463247994803736582,"(0.36363636363636365, 0.5454545454545454, 0.09090909090909091)"
1463247981465923585,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463247978387279874,"(0.2, 0.3, 0.5)"
1463247977141583873,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463247933147471879,"(0.6875, 0.10416666666666667, 0.20833333333333334)"
1463247920782663681,"(0.6666666666666666, 0.2, 0.13333333333333333)"
1463247909109985285,"(0.42857142857142855, 0.42857142857142855, 0.14285714285714285)"
1463247847734726658,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463247832883036160,"(0.1875, 0.5625, 0.25)"
1463247790268502017,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463247776683155457,"(0.5384615384615384, 0.46153846153846156, 0.0)"
1463247773067665410,"(0.4444444444444444, 0.2222222222222222, 0.3333333333333333)"
1463247772988022784,"(0.18518518518518517, 0.4444444444444444, 0.37037037037037035)"
1463247745842507777,"(0.15384615384615385, 0.6153846153846154, 0.23076923076923078)"
1463247726653542404,"(0.0, 0.9090909090909091, 0.09090909090909091)"
1463247719686803456,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463247672458944512,"(0.08333333333333333, 0.9166666666666666, 0.0)"
1463247668163977220,"(0.5333333333333333, 0.26666666666666666, 0.2)"
1463247667887480833,"(0.42857142857142855, 0.42857142857142855, 0.14285714285714285)"
1463247646848544768,"(0.42857142857142855, 0.14285714285714285, 0.42857142857142855)"
1463247543064997888,"(0.2222222222222222, 0.6111111111111112, 0.1111111111111111)"
1463247499104174082,"(0.4, 0.4, 0.2)"
1463247456313872386,"(0.36363636363636365, 0.18181818181818182, 0.45454545454545453)"
1463247444859240449,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463247421404639232,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463247420486152192,"(0.25, 0.5, 0.125)"
1463247405214683136,"(0.0, 0.8888888888888888, 0.1111111111111111)"
1463247376177516551,"(0.2727272727272727, 0.45454545454545453, 0.2727272727272727)"
1463247367688581121,"(0.4166666666666667, 0.3333333333333333, 0.25)"
1463247356304838660,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463247351552770049,"(0.09090909090909091, 0.5454545454545454, 0.36363636363636365)"
1463247339238215681,"(0.1111111111111111, 0.7777777777777778, 0.1111111111111111)"
1463247335878656002,"(0.75, 0.1388888888888889, 0.1111111111111111)"
1463247317612437511,"(0.2222222222222222, 0.4444444444444444, 0.3333333333333333)"
1463247303041372161,"(0.0, 1.0, 0.0)"
1463247296569561091,"(0.09090909090909091, 0.7272727272727273, 0.18181818181818182)"
1463247269235359747,"(0.2, 0.68, 0.12)"
1463247258925748224,"(0.2857142857142857, 0.42857142857142855, 0.2857142857142857)"
1463247258200068098,"(0.3, 0.525, 0.175)"
1463247184334245889,"(0.0, 1.0, 0.0)"
1463247163157143556,"(0.1111111111111111, 0.7777777777777778, 0.1111111111111111)"
1463247152482824201,"(0.8888888888888888, 0.1111111111111111, 0.0)"
1463247073793363973,"(0.26666666666666666, 0.5333333333333333, 0.2)"
1463247065790574597,"(0.3, 0.3, 0.4)"
1463247030713655296,"(0.0, 1.0, 0.0)"
1463247012711710726,"(0.6470588235294118, 0.17647058823529413, 0.17647058823529413)"
1463246996890734594,"(0.14285714285714285, 0.5714285714285714, 0.21428571428571427)"
1463246973268480005,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463246953513320451,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463246920135049226,"(0.45454545454545453, 0.29545454545454547, 0.25)"
1463246915827470341,"(0.25, 0.5833333333333334, 0.16666666666666666)"
1463246885443932161,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463246866565369858,"(0.25, 0.4375, 0.25)"
1463246856729681923,"(0.0, 0.75, 0.25)"
1463246842330849292,"(0.625, 0.2916666666666667, 0.08333333333333333)"
1463246839071662080,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463246812777627650,"(0.08333333333333333, 0.5, 0.4166666666666667)"
1463246788823957506,"(0.0, 0.9090909090909091, 0.09090909090909091)"
1463246743093481474,"(0.1875, 0.5625, 0.1875)"
1463246674734694400,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463246640827883524,"(0.8, 0.2, 0.0)"
1463246624700833793,"(0.0, 0.5, 0.5)"
1463246581226893312,"(0.375, 0.5, 0.125)"
1463246564671963136,"(0.28, 0.52, 0.2)"
1463246506878640133,"(0.5, 0.5, 0.0)"
1463246465162043394,"(0.3076923076923077, 0.5384615384615384, 0.15384615384615385)"
1463246338825490433,"(0.36363636363636365, 0.36363636363636365, 0.2727272727272727)"
1463246328847224834,"(0.06896551724137931, 0.7931034482758621, 0.13793103448275862)"
1463246285884977154,"(0.0, 0.25, 0.75)"
1463246263588167680,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463246239038783492,"(0.3, 0.5, 0.2)"
1463246228645244930,"(0.0, 0.5714285714285714, 0.35714285714285715)"
1463246174257745920,"(0.19230769230769232, 0.7307692307692307, 0.07692307692307693)"
1463246172101877761,"(0.0, 1.0, 0.0)"
1463246143857442823,"(0.0, 0.75, 0.25)"
1463246106351988736,"(0.5, 0.4, 0.1)"
1463246000512847873,"(0.4666666666666667, 0.4, 0.13333333333333333)"
1463245987619610626,"(0.0, 0.75, 0.25)"
1463245962130853888,"(0.125, 0.625, 0.25)"
1463245961245773827,"(0.2222222222222222, 0.4444444444444444, 0.3333333333333333)"
1463245944820928513,"(0.5208333333333334, 0.3125, 0.16666666666666666)"
1463245929125855232,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463245882850045952,"(0.0, 0.4, 0.6)"
1463245871185752068,"(0.3, 0.5, 0.2)"
1463245859177467908,"(0.0, 1.0, 0.0)"
1463245848746229763,"(0.35, 0.4, 0.25)"
1463245837497032705,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463245815934177284,"(0.09090909090909091, 0.6363636363636364, 0.2727272727272727)"
1463245784133025800,"(0.125, 0.35, 0.525)"
1463245752277159937,"(0.0, 0.75, 0.0)"
1463245743557267456,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463245692718047244,"(0.06666666666666667, 0.6, 0.3333333333333333)"
1463245685885583360,"(0.2727272727272727, 0.45454545454545453, 0.2727272727272727)"
1463245676930748418,"(0.25, 0.75, 0.0)"
1463245641606328322,"(0.4, 0.4, 0.2)"
1463245611407339520,"(0.0, 0.5, 0.5)"
1463245544944402436,"(0.0, 0.75, 0.25)"
1463245456939438082,"(0.06666666666666667, 0.7333333333333333, 0.2)"
1463245454141915139,"(0.0, 0.75, 0.25)"
1463245418121338893,"(0.2, 0.6666666666666666, 0.13333333333333333)"
1463245402749079555,"(0.22727272727272727, 0.5, 0.22727272727272727)"
1463245362446041090,"(0.16666666666666666, 0.4583333333333333, 0.375)"
1463245337775140864,"(0.2727272727272727, 0.5454545454545454, 0.18181818181818182)"
1463245331622096898,"(0.23076923076923078, 0.6153846153846154, 0.15384615384615385)"
1463245308087861255,"(0.07692307692307693, 0.6923076923076923, 0.23076923076923078)"
1463245280170549248,"(0.06666666666666667, 0.8666666666666667, 0.06666666666666667)"
1463245205939765250,"(0.0, 0.8, 0.2)"
1463245200617136129,"(0.0, 0.25, 0.75)"
1463245190534086659,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463245164323827716,"(0.35294117647058826, 0.47058823529411764, 0.17647058823529413)"
1463245163283636227,"(0.25, 0.375, 0.375)"
1463245153292865539,"(0.14285714285714285, 0.6285714285714286, 0.2)"
1463245123249074176,"(0.0, 1.0, 0.0)"
1463245118878724107,"(0.0967741935483871, 0.6129032258064516, 0.2903225806451613)"
1463245091305259009,"(0.125, 0.6666666666666666, 0.20833333333333334)"
1463245065611255808,"(0.45652173913043476, 0.43478260869565216, 0.10869565217391304)"
1463245064717488128,"(0.05555555555555555, 0.6111111111111112, 0.3333333333333333)"
1463245057545277441,"(0.43902439024390244, 0.3170731707317073, 0.24390243902439024)"
1463245039144820739,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463245036108193794,"(0.8478260869565217, 0.08695652173913043, 0.06521739130434782)"
1463245035609022467,"(0.0625, 0.625, 0.3125)"
1463245034136866820,"(0.875, 0.03125, 0.09375)"
1463245011945160704,"(0.48, 0.32, 0.2)"
1463244995222065152,"(0.16666666666666666, 0.5833333333333334, 0.25)"
1463244973004898309,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463244947545485318,"(0.0, 0.75, 0.25)"
1463244945699926018,"(0.3076923076923077, 0.46153846153846156, 0.23076923076923078)"
1463244932613763073,"(0.3333333333333333, 0.4444444444444444, 0.2222222222222222)"
1463244891882852354,"(0.21951219512195122, 0.3902439024390244, 0.3902439024390244)"
1463244884790239234,"(0.5, 0.125, 0.375)"
1463244867316826113,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463244854155448322,"(0.2222222222222222, 0.2222222222222222, 0.5555555555555556)"
1463244799767564288,"(0.0, 0.75, 0.25)"
1463244758743093250,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463244741760348161,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463244707404734469,"(0.6, 0.2, 0.2)"
1463244669245353985,"(0.0, 0.75, 0.25)"
1463244661175496705,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463244658981543939,"(0.07692307692307693, 0.6153846153846154, 0.3076923076923077)"
1463244644842545152,"(0.3, 0.4, 0.3)"
1463244635933839361,"(0.12121212121212122, 0.48484848484848486, 0.3939393939393939)"
1463244630472810496,"(0.125, 0.625, 0.25)"
1463244617101590530,"(0.07142857142857142, 0.6428571428571429, 0.2857142857142857)"
1463244599481147393,"(0.125, 0.375, 0.5)"
1463244596402528258,"(0.0, 1.0, 0.0)"
1463244587804233730,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463244557575856128,"(0.5, 0.5, 0.0)"
1463244548545474565,"(0.2631578947368421, 0.631578947368421, 0.10526315789473684)"
1463244538030399490,"(0.0, 0.6, 0.4)"
1463244528807137280,"(0.125, 0.375, 0.5)"
1463244498281005058,"(0.3333333333333333, 0.4444444444444444, 0.2222222222222222)"
1463244486448857088,"(0.047619047619047616, 0.7142857142857143, 0.23809523809523808)"
1463244476025999365,"(0.375, 0.5, 0.125)"
1463244471790075907,"(0.5454545454545454, 0.2727272727272727, 0.18181818181818182)"
1463244407738535937,"(0.5357142857142857, 0.32142857142857145, 0.14285714285714285)"
1463244401795166214,"(0.36363636363636365, 0.36363636363636365, 0.2727272727272727)"
1463244398125142016,"(0.2, 0.5, 0.2)"
1463244383067598849,"(0.05555555555555555, 0.8888888888888888, 0.05555555555555555)"
1463244369796861952,"(0.5641025641025641, 0.28205128205128205, 0.15384615384615385)"
1463244353342607363,"(0.0, 0.6, 0.4)"
1463244347873193987,"(0.18181818181818182, 0.7272727272727273, 0.09090909090909091)"
1463244334480773123,"(0.2, 0.6, 0.2)"
1463244299357745152,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463244235877265408,"(0.0, 1.0, 0.0)"
1463244234366939140,"(0.08333333333333333, 0.5833333333333334, 0.3333333333333333)"
1463244205958959106,"(0.25, 0.5, 0.25)"
1463244183540740096,"(0.0, 1.0, 0.0)"
1463244147427479557,"(0.14285714285714285, 0.6285714285714286, 0.22857142857142856)"
1463244138413838339,"(0.0, 0.8, 0.2)"
1463244136308297728,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463244108768579584,"(0.5833333333333334, 0.16666666666666666, 0.25)"
1463244103643119616,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463244103349678082,"(0.56, 0.32, 0.12)"
1463244082453438475,"(0.21428571428571427, 0.6071428571428571, 0.17857142857142858)"
1463244063881273359,"(0.0, 0.9, 0.1)"
1463244058923470855,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463244058571132931,"(0.5217391304347826, 0.391304347826087, 0.08695652173913043)"
1463244008923090947,"(0.15384615384615385, 0.5769230769230769, 0.2692307692307692)"
1463243996596158469,"(0.15, 0.6, 0.25)"
1463243985225322500,"(0.125, 0.5, 0.375)"
1463243979701436418,"(0.4634146341463415, 0.2926829268292683, 0.24390243902439024)"
1463243940564398081,"(0.0, 1.0, 0.0)"
1463243937196376072,"(0.22448979591836735, 0.5510204081632653, 0.22448979591836735)"
1463243933824086020,"(0.1875, 0.4375, 0.375)"
1463243913544671233,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463243900575903744,"(0.05405405405405406, 0.5945945945945946, 0.2972972972972973)"
1463243883438084098,"(0.5306122448979592, 0.24489795918367346, 0.22448979591836735)"
1463243851619917826,"(0.7857142857142857, 0.07142857142857142, 0.14285714285714285)"
1463243846167711745,"(0.3333333333333333, 0.2916666666666667, 0.375)"
1463243844464439298,"(0.09090909090909091, 0.6363636363636364, 0.2727272727272727)"
1463243826839973893,"(0.2, 0.6, 0.2)"
1463243780555829251,"(0.15789473684210525, 0.631578947368421, 0.21052631578947367)"
1463243760603521026,"(0.2857142857142857, 0.42857142857142855, 0.2857142857142857)"
1463243755851550720,"(0.2, 0.4, 0.4)"
1463243755272564736,"(0.5555555555555556, 0.2222222222222222, 0.2222222222222222)"
1463243748088086528,"(0.0, 1.0, 0.0)"
1463243734233927683,"(0.0, 0.4, 0.6)"
1463243718040113152,"(0.2, 0.6, 0.1)"
1463243702634115073,"(0.0, 0.7241379310344828, 0.2413793103448276)"
1463243620870328321,"(0.16666666666666666, 0.43333333333333335, 0.4)"
1463243614352396288,"(0.0, 0.6, 0.4)"
1463243531359866888,"(0.3333333333333333, 0.5416666666666666, 0.125)"
1463243447817498631,"(0.18181818181818182, 0.3181818181818182, 0.45454545454545453)"
1463243434366357504,"(0.125, 0.5, 0.375)"
1463243412858028032,"(0.13333333333333333, 0.5333333333333333, 0.3333333333333333)"
1463243405635760128,"(0.0, 0.75, 0.25)"
1463243344423927814,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463243331916337153,"(0.0, 0.7368421052631579, 0.2631578947368421)"
1463243261879877636,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463243241944276995,"(0.125, 0.5, 0.375)"
1463243225838206976,"(0.2857142857142857, 0.14285714285714285, 0.5714285714285714)"
1463243199590264832,"(0.2, 0.6, 0.2)"
1463243192577376256,"(0.4, 0.4, 0.2)"
1463243178035662850,"(0.0, 0.8, 0.2)"
1463243165528330244,"(0.0, 0.5, 0.5)"
1463243147845472256,"(0.3125, 0.375, 0.3125)"
1463243117176393729,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463243113032404994,"(0.0, 0.5, 0.5)"
1463243091008057347,"(0.2, 0.6, 0.2)"
1463243082015514628,"(0.0, 0.7, 0.25)"
1463243077557137408,"(0.12121212121212122, 0.6060606060606061, 0.2727272727272727)"
1463243067889426432,"(0.7017543859649122, 0.14035087719298245, 0.15789473684210525)"
1463243057118121985,"(0.0, 0.625, 0.375)"
1463243041699872770,"(0.0, 0.9230769230769231, 0.07692307692307693)"
1463243034779217921,"(0.0, 0.6, 0.4)"
1463243028659728384,"(0.0, 1.0, 0.0)"
1463243024503173120,"(0.058823529411764705, 0.7058823529411765, 0.23529411764705882)"
1463243017288966145,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463243007000399876,"(0.09615384615384616, 0.5769230769230769, 0.3269230769230769)"
1463242981960343552,"(0.1111111111111111, 0.7777777777777778, 0.1111111111111111)"
1463242968413126656,"(0.6666666666666666, 0.3333333333333333, 0.0)"
1463242931679072258,"(0.0, 0.5, 0.5)"
1463242925681233920,"(0.4, 0.4, 0.2)"
1463242918551244800,"(0.0, 0.5, 0.5)"
1463242898149838854,"(0.375, 0.5, 0.125)"
1463242847386177536,"(0.6964285714285714, 0.16071428571428573, 0.125)"
1463242842671751173,"(0.07692307692307693, 0.6153846153846154, 0.2692307692307692)"
1463242830663413762,"(0.0, 0.6363636363636364, 0.18181818181818182)"
1463242796069187584,"(0.11764705882352941, 0.6470588235294118, 0.23529411764705882)"
1463242785880887296,"(0.14285714285714285, 0.7428571428571429, 0.08571428571428572)"
1463242756629823490,"(0.4772727272727273, 0.3409090909090909, 0.18181818181818182)"
1463242752271925250,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463242726330146820,"(0.0, 0.25, 0.75)"
1463242682734579713,"(0.125, 0.625, 0.25)"
1463242658680246274,"(0.0, 0.7, 0.3)"
1463242651054968835,"(0.0, 0.36363636363636365, 0.6363636363636364)"
1463242649838632960,"(0.3, 0.5, 0.1)"
1463242644713140224,"(0.25, 0.75, 0.0)"
1463242624270143496,"(0.42105263157894735, 0.42105263157894735, 0.15789473684210525)"
1463242591869497346,"(0.125, 0.75, 0.125)"
1463242586382995460,"(0.0, 0.47368421052631576, 0.5263157894736842)"
1463242491025498117,"(0.3103448275862069, 0.4827586206896552, 0.20689655172413793)"
1463242472776093697,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463242443264966660,"(0.0, 1.0, 0.0)"
1463242441817948161,"(0.2222222222222222, 0.4444444444444444, 0.3333333333333333)"
1463242420015878144,"(0.0, 1.0, 0.0)"
1463242417797169153,"(0.1, 0.65, 0.25)"
1463242413686681601,"(0.5, 0.25, 0.25)"
1463242390693560322,"(0.0, 0.6, 0.3)"
1463242384972476416,"(0.2, 0.65, 0.15)"
1463242375371714565,"(0.375, 0.625, 0.0)"
1463242373979262979,"(0.15789473684210525, 0.6842105263157895, 0.15789473684210525)"
1463242362042339331,"(0.047619047619047616, 0.7142857142857143, 0.23809523809523808)"
1463242349362892805,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463242324629069825,"(0.0, 1.0, 0.0)"
1463242314411773952,"(0.0, 0.7368421052631579, 0.2631578947368421)"
1463242282086191105,"(0.4489795918367347, 0.3469387755102041, 0.20408163265306123)"
1463242198447955968,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463242197185142785,"(0.47058823529411764, 0.2647058823529412, 0.2647058823529412)"
1463242178344648704,"(0.06666666666666667, 0.6, 0.3333333333333333)"
1463242176264036362,"(0.45454545454545453, 0.2727272727272727, 0.2727272727272727)"
1463242060115316740,"(0.2, 0.8, 0.0)"
1463242026246234112,"(0.375, 0.625, 0.0)"
1463242025403400201,"(0.1111111111111111, 0.4444444444444444, 0.4444444444444444)"
1463241996122746881,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463241990464684036,"(0.13043478260869565, 0.6086956521739131, 0.2608695652173913)"
1463241986526179328,"(0.6, 0.4, 0.0)"
1463241942259560449,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463241907039920130,"(0.125, 0.75, 0.0)"
1463241883371520002,"(0.7058823529411765, 0.29411764705882354, 0.0)"
1463241875742068737,"(0.25, 0.75, 0.0)"
1463241864560009218,"(0.0, 0.6, 0.4)"
1463241861020086272,"(0.21428571428571427, 0.35714285714285715, 0.42857142857142855)"
1463241808293421057,"(0.43478260869565216, 0.30434782608695654, 0.2608695652173913)"
1463241796796882944,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463241794234191872,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463241789280702470,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463241771203239939,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463241765683617807,"(0.32, 0.44, 0.22)"
1463241743646674945,"(0.0, 0.6, 0.4)"
1463241708682944515,"(0.0, 0.4, 0.6)"
1463241645747359745,"(0.375, 0.5, 0.125)"
1463241635039375361,"(0.36666666666666664, 0.43333333333333335, 0.2)"
1463241633831346177,"(0.07894736842105263, 0.7105263157894737, 0.18421052631578946)"
1463241623354048513,"(0.0, 1.0, 0.0)"
1463241590969757696,"(0.2549019607843137, 0.47058823529411764, 0.2549019607843137)"
1463241576860340234,"(0.6428571428571429, 0.21428571428571427, 0.14285714285714285)"
1463241576121917440,"(0.06896551724137931, 0.5862068965517241, 0.3448275862068966)"
1463241562389811201,"(0.0, 0.5, 0.5)"
1463241543146369032,"(0.3333333333333333, 0.2222222222222222, 0.4444444444444444)"
1463241527333830657,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463241458270363653,"(0.125, 0.75, 0.0)"
1463241428109492224,"(0.6, 0.2, 0.2)"
1463241410358874112,"(0.18181818181818182, 0.6363636363636364, 0.18181818181818182)"
1463241409503268867,"(0.0, 0.6363636363636364, 0.36363636363636365)"
1463241382903099400,"(0.6458333333333334, 0.22916666666666666, 0.125)"
1463241344856780800,"(0.2222222222222222, 0.6666666666666666, 0.1111111111111111)"
1463241328587067393,"(0.23529411764705882, 0.6470588235294118, 0.11764705882352941)"
1463241312921030656,"(0.4642857142857143, 0.35714285714285715, 0.14285714285714285)"
1463241308881838083,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463241301806092294,"(0.09090909090909091, 0.6363636363636364, 0.2727272727272727)"
1463241276438896642,"(0.21428571428571427, 0.42857142857142855, 0.35714285714285715)"
1463241276011139073,"(0.15, 0.65, 0.2)"
1463241257250033665,"(0.4482758620689655, 0.3793103448275862, 0.1724137931034483)"
1463241203638362115,"(0.0, 1.0, 0.0)"
1463241140182732807,"(0.42857142857142855, 0.5714285714285714, 0.0)"
1463241135803879426,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463241107655987202,"(0.0, 1.0, 0.0)"
1463241090157273092,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463241076030926848,"(0.0, 0.7, 0.3)"
1463241059345965056,"(0.07142857142857142, 0.7142857142857143, 0.21428571428571427)"
1463241057102024705,"(0.0, 1.0, 0.0)"
1463241034369048586,"(0.3333333333333333, 0.4444444444444444, 0.2222222222222222)"
1463241020896804869,"(0.08333333333333333, 0.3333333333333333, 0.5833333333333334)"
1463241006506151937,"(0.0, 0.875, 0.125)"
1463240997807083522,"(0.0, 0.5, 0.5)"
1463240990953598978,"(0.0, 1.0, 0.0)"
1463240985987588096,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463240966479888391,"(0.25, 0.5, 0.25)"
1463240961312505858,"(0.3076923076923077, 0.46153846153846156, 0.15384615384615385)"
1463240939544068098,"(0.0, 0.8888888888888888, 0.1111111111111111)"
1463240930048151555,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463240902734843909,"(0.16666666666666666, 0.8333333333333334, 0.0)"
1463240838612340739,"(0.0, 0.875, 0.125)"
1463240829141917696,"(0.5, 0.5, 0.0)"
1463240789044400128,"(0.4090909090909091, 0.2727272727272727, 0.3181818181818182)"
1463240784421871618,"(0.0, 0.875, 0.125)"
1463240772480684033,"(0.0, 0.75, 0.25)"
1463240764268625920,"(0.0, 0.4, 0.4)"
1463240742671839235,"(0.3157894736842105, 0.47368421052631576, 0.21052631578947367)"
1463240738553176064,"(0.2, 0.575, 0.225)"
1463240726980956167,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463240714616147971,"(0.0, 1.0, 0.0)"
1463240699810226176,"(0.05263157894736842, 0.631578947368421, 0.3157894736842105)"
1463240690490511363,"(0.28205128205128205, 0.5897435897435898, 0.1282051282051282)"
1463240641169686528,"(0.06666666666666667, 0.8, 0.13333333333333333)"
1463240632151932928,"(0.0, 0.6875, 0.3125)"
1463240619522871299,"(0.3, 0.5, 0.2)"
1463240607854301186,"(0.0, 0.3333333333333333, 0.5)"
1463240603173486592,"(0.2857142857142857, 0.38095238095238093, 0.3333333333333333)"
1463240523825631234,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463240503332605952,"(0.06666666666666667, 0.8, 0.13333333333333333)"
1463240500803104768,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463240481446395909,"(0.25, 0.75, 0.0)"
1463240478292283392,"(0.125, 0.5, 0.375)"
1463240448613359617,"(0.0, 0.75, 0.25)"
1463240443160719364,"(0.20833333333333334, 0.5, 0.2916666666666667)"
1463240416233345027,"(0.0, 1.0, 0.0)"
1463240402513784834,"(0.1, 0.7, 0.15)"
1463240396822106113,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463240363313807366,"(0.25, 0.5, 0.25)"
1463240362743369728,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463240325170827267,"(0.42857142857142855, 0.35714285714285715, 0.21428571428571427)"
1463240316220174340,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463240308636803076,"(0.16666666666666666, 0.6111111111111112, 0.16666666666666666)"
1463240288965586949,"(0.35714285714285715, 0.2857142857142857, 0.35714285714285715)"
1463240256812384256,"(0.0, 0.46153846153846156, 0.5384615384615384)"
1463240255138516993,"(0.4, 0.6, 0.0)"
1463240242346213376,"(0.25, 0.5, 0.25)"
1463240216513159169,"(0.37142857142857144, 0.37142857142857144, 0.2571428571428571)"
1463240201241649153,"(0.045454545454545456, 0.45454545454545453, 0.45454545454545453)"
1463240192085557249,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463240191867437056,"(0.05555555555555555, 0.6111111111111112, 0.3333333333333333)"
1463240165896327168,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463240165367767041,"(0.0, 0.5, 0.5)"
1463240141472862209,"(0.21621621621621623, 0.6216216216216216, 0.13513513513513514)"
1463240137207255042,"(0.2, 0.6, 0.2)"
1463240133038149634,"(0.0, 0.4, 0.6)"
1463240066109640710,"(0.2, 0.7, 0.1)"
1463240041434468353,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463240040138510340,"(0.2, 0.6, 0.2)"
1463240014288994307,"(0.0, 1.0, 0.0)"
1463240005069856769,"(0.0, 0.8, 0.2)"
1463239984878473217,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463239959649816578,"(0.3333333333333333, 0.4166666666666667, 0.25)"
1463239955098914817,"(0.0, 1.0, 0.0)"
1463239949205983233,"(0.2222222222222222, 0.5555555555555556, 0.2222222222222222)"
1463239927399804931,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463239888455700480,"(0.07692307692307693, 0.6153846153846154, 0.3076923076923077)"
1463239885695848454,"(0.0, 0.6, 0.4)"
1463239840191893509,"(0.125, 0.625, 0.25)"
